show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,added_year,added_month,genres,countries,Movie,TV Show
60022700,panic room,david fincher,"jodie foster, forest whitaker, dwight yoakam, jared leto, kristen stewart, ann magnuson, ian buchanan, patrick bauchau, paul schulze",united states,2019-08-01,2002,r,112 min,thrillers,a woman and her daughter are caught in a game of cat-and-mouse with burglars in their new york city home and are forced to retreat inside a vault.,2019.0,August,['thrillers'],['united states'],True,False
81155880,regiment diaries,no director listed,no cast listed,india,2019-08-01,2018,tv-14,1 season,"docuseries, international tv shows","historical footage and interviews with soldiers showcase war stories, unique traditions and unifying principles of the indian army’s various regiments.",2019.0,August,"['docuseries', 'international tv shows']",['india'],False,True
915927,rocky,john g. avildsen,"sylvester stallone, talia shire, burt young, carl weathers, burgess meredith, thayer david, joe spinell, jimmy gambina, bill baldwin",united states,2019-08-01,1976,pg,120 min,"action & adventure, classic movies, dramas","sylvester stallone shot to fame as rocky balboa, an unknown fighter who's given a shot at fighting world champ apollo creed as a publicity stunt.",2019.0,August,"['action & adventure', 'classic movies', 'dramas']",['united states'],True,False
916043,rocky ii,sylvester stallone,"sylvester stallone, talia shire, burt young, carl weathers, burgess meredith, tony burton, joe spinell, leonard gaines, john pleshette, sylvia meals",united states,2019-08-01,1979,pg,119 min,"dramas, sports movies","featuring a rousing climax, this engaging sequel finds boxer rocky balboa returning to the ring for a rematch against reigning champ apollo creed.",2019.0,August,"['dramas', 'sports movies']",['united states'],True,False
60010836,rocky iii,sylvester stallone,"sylvester stallone, talia shire, burt young, carl weathers, burgess meredith, tony burton, mr. t, hulk hogan, ian fried",united states,2019-08-01,1982,pg,100 min,"dramas, sports movies","after taking a pounding from a powerful young fighter, humbled world champ rocky balboa turns to ex-rival apollo creed for help in regaining his form.",2019.0,August,"['dramas', 'sports movies']",['united states'],True,False
916061,rocky iv,sylvester stallone,"sylvester stallone, talia shire, burt young, carl weathers, dolph lundgren, brigitte nielsen, tony burton, michael pataki",united states,2019-08-01,1985,pg,92 min,"dramas, sports movies","rocky balboa takes on the cold war, coming out of retirement to battle a soviet fighter who pulverized rocky's friend and former rival, apollo creed.",2019.0,August,"['dramas', 'sports movies']",['united states'],True,False
60025674,rocky v,john g. avildsen,"sylvester stallone, talia shire, burt young, richard gant, tommy morrison, sage stallone, burgess meredith, tony burton",united states,2019-08-01,1990,pg-13,104 min,"dramas, sports movies","inspired by the memory of his trainer, a broke and seemingly careerless rocky finds glory in training and takes on an up-and-coming boxer.",2019.0,August,"['dramas', 'sports movies']",['united states'],True,False
70039168,rumor has it,rob reiner,"jennifer aniston, kevin costner, shirley maclaine, mark ruffalo, richard jenkins, christopher mcdonald, steve sandvoss, mena suvari, mike vogel","united states, germany, australia",2019-08-01,2005,pg-13,97 min,"comedies, romantic movies","when sarah travels to california for her sister's wedding, she hears a rumor that her family was the real-life inspiration for ""the graduate.""",2019.0,August,"['comedies', 'romantic movies']","['united states', 'germany', 'australia']",True,False
81103092,running out of time,chris stokes,"tasha smith, ronreaco lee, telma hopkins, sydney elise johnson, sean dominic, dustin harnish, paul logan, kearia schroeder, michael toland, anton peeples",united states,2019-08-01,2018,tv-14,88 min,thrillers,"held hostage by men searching for a secret her late husband left behind, a recent widow and her family race against time to find a way out.",2019.0,August,['thrillers'],['united states'],True,False
80242065,sleepless society: nyctophobia,no director listed,"chermarn boonyasak, nattapat nimjirawat, jason young, matthew deane chanthavanij, inthira charoenpura, natharinee kanasoot",thailand,2019-08-01,2019,tv-ma,1 season,"international tv shows, tv mysteries, tv thrillers","following the death of her child, a grief-stricken woman struggles to find peace until a mysterious boy appears, claiming to be her reincarnated son.",2019.0,August,"['international tv shows', 'tv mysteries', 'tv thrillers']",['thailand'],False,True
60031278,something's gotta give,nancy meyers,"jack nicholson, diane keaton, keanu reeves, frances mcdormand, amanda peet, jon favreau, paul michael glaser, rachel ticotin",united states,2019-08-01,2003,pg-13,128 min,"comedies, romantic movies","still sexy at 60, harry sanborn wines and dines women half his age. but a getaway with his girlfriend goes awry when her mother drops in unannounced.",2019.0,August,"['comedies', 'romantic movies']",['united states'],True,False
60001363,space cowboys,clint eastwood,"clint eastwood, tommy lee jones, donald sutherland, james garner, james cromwell, marcia gay harden, william devane, loren dean, courtney b. vance, rade serbedzija, barbara babcock, blair brown",united states,2019-08-01,2000,pg-13,130 min,"action & adventure, dramas, sci-fi & fantasy",a retired engineer agrees to help nasa prevent a russian satellite from falling to earth if he and his over-the-hill pals can man the mission.,2019.0,August,"['action & adventure', 'dramas', 'sci-fi & fantasy']",['united states'],True,False
81103517,the chefs' line,no director listed,"dan hong, mark olive, melissa leong, maeve o'meara",australia,2019-08-01,2017,tv-14,1 season,"international tv shows, reality tv",home cooks face off against trained chefs to see if passion can beat profession in the kitchen in this reality competition show.,2019.0,August,"['international tv shows', 'reality tv']",['australia'],False,True
80175802,the sinner,no director listed,"jessica biel, bill pullman, christopher abbott, abby miller, dohn norwood",united states,,2018,nr,2 seasons,"crime tv shows, tv dramas, tv mysteries","when a young mother inexplicably stabs a stranger to death, a sympathetic detective struggles to unlock the mystery buried in her missing memories.",,,"['crime tv shows', 'tv dramas', 'tv mysteries']",['united states'],False,True
60026477,"to wong foo, thanks for everything! julie newmar",beeban kidron,"patrick swayze, wesley snipes, john leguizamo, stockard channing, blythe danner, arliss howard, jason london, chris penn, melinda dillon, beth grant, alice drummond, marceline hugot, michael vartan, rupaul charles, julie newmar",united states,2019-08-01,1995,pg-13,108 min,"comedies, cult movies, lgbtq movies",three new york drag queens on their way to hollywood for a beauty pageant get stranded in a small midwestern town when their car breaks down.,2019.0,August,"['comedies', 'cult movies', 'lgbtq movies']",['united states'],True,False
80094096,wazir,bejoy nambiar,"amitabh bachchan, farhan akhtar, aditi rao hydari, manav kaul, neil nitin mukesh, john abraham",india,2019-08-01,2016,tv-ma,98 min,"dramas, international movies, thrillers","helping an amputee grandmaster settle the score for his tragic past, a grieving detective unravels a conspiracy more complicated than he imagined.",2019.0,August,"['dramas', 'international movies', 'thrillers']",['india'],True,False
80013249,wentworth,no director listed,"danielle cormack, nicole da silva, kate atkinson, celia ireland, shareena clanton, aaron jeffery, robbie magasiva, katrina milosevic, jacqueline brennan, ra chapman, pamela rabe, sigrid thornton, socratis otto, bernard curry, tammy macintosh, kate jenkinson",australia,,2019,nr,7 seasons,"crime tv shows, tv dramas",bea smith is locked up while awaiting trial for the alleged attempted murder of her husband and must learn how life works in prison.,,,"['crime tv shows', 'tv dramas']",['australia'],False,True
81085824,white chamber,paul raschid,"shauna macdonald, oded fehr, amrita acharia, sharon maughan, nicholas farrell, candis nergaard, marcus griffiths, adrianna edwards, sumit chakravarti, lisa reynolds",united kingdom,2019-08-01,2018,tv-ma,89 min,"sci-fi & fantasy, thrillers","when a civil war ravages the uk, a scientist awakens in a futuristic cell and is tortured by her captor for information she claims she doesn't possess.",2019.0,August,"['sci-fi & fantasy', 'thrillers']",['united kingdom'],True,False
80236408,bangkok love stories: innocence,no director listed,"nida patcharaveerapong, nicole theriault, nattapol diloknawarit, tosatid darnkhuntod, narupornkamol chaisang, pavadee komchokpaisan, kawin manonukul, ponlawit ketprapakorn, rudklao amratisha, paramej noiam, tachakorn boonlupyanun, teera pratumtree, nawarat techarathanaprasert, naphon phromsuwan",country not specified,2019-07-31,2018,tv-14,1 season,"international tv shows, romantic tv shows, tv dramas","from a teenage parkour enthusiast to a bawdy restaurateur, an eclectic group of characters find romance in bangkok's glittering silom district.",2019.0,July,"['international tv shows', 'romantic tv shows', 'tv dramas']",['country not specified'],False,True
81039161,ramen shop,eric khoo,"takumi saitoh, seiko matsuda, mark lee, jeanette aw, tsuyoshi ihara, tetsuya bessho, beatrice chien","singapore, japan, france",2019-07-31,2018,tv-pg,90 min,"dramas, international movies",ramen chef masato travels to singapore to retrace his mother's life and finds a deeper understanding of his family history and culture.,2019.0,July,"['dramas', 'international movies']","['singapore', 'japan', 'france']",True,False
80198635,the letdown,no director listed,"alison bell, duncan fellows, noni hazlehurst, sacha horler, leon ford, lucy durack, leah vandenberg, celeste barber, xana tang, patrick brammall",australia,,2019,tv-ma,2 seasons,"international tv shows, tv comedies, tv dramas","audrey, mother of a 2-month-old, joins a new-parents support group, where she makes some quirky friends facing various challenges and life changes.",,,"['international tv shows', 'tv comedies', 'tv dramas']",['australia'],False,True
80240537,the red sea diving resort,gideon raff,"chris evans, michael kenneth williams, haley bennett, alessandro nivola, michiel huisman, alex hassell, mark ivanir, chris chalk, greg kinnear, ben kingsley","canada, united states",2019-07-31,2019,tv-ma,130 min,"dramas, thrillers",undercover agents open up a fake hotel to real tourists as a cover to help smuggle thousands of ethiopian refugees to safety. inspired by true events.,2019.0,July,"['dramas', 'thrillers']","['canada', 'united states']",True,False
